Ride,Date/Time,Wait Time
Alice in Wonderland,2020-02-04 12:50:08,20
Alice in Wonderland,2020-02-04 12:55:04,20
Alice in Wonderland,2020-02-04 13:00:08,20
Alice in Wonderland,2020-02-04 13:05:04,20
Alice in Wonderland,2020-02-04 13:10:05,20
Alice in Wonderland,2020-02-04 13:15:05,20
Alice in Wonderland,2020-02-04 13:20:04,20
Alice in Wonderland,2020-02-04 13:25:06,20
Alice in Wonderland,2020-02-04 13:30:04,20
Alice in Wonderland,2020-02-04 13:35:06,20
Alice in Wonderland,2020-02-04 13:40:04,20
Alice in Wonderland,2020-02-04 13:45:06,20
Alice in Wonderland,2020-02-04 13:50:04,20
Alice in Wonderland,2020-02-04 13:55:04,20
Alice in Wonderland,2020-02-04 14:00:06,20
Alice in Wonderland,2020-02-04 14:05:05,20
Alice in Wonderland,2020-02-04 14:10:04,20
Alice in Wonderland,2020-02-04 14:15:04,30
Alice in Wonderland,2020-02-04 14:20:04,30
Alice in Wonderland,2020-02-04 14:25:06,30
Alice in Wonderland,2020-02-04 14:30:04,30
Alice in Wonderland,2020-02-04 14:35:07,30
Alice in Wonderland,2020-02-04 14:40:04,30
Alice in Wonderland,2020-02-04 14:45:06,30
Alice in Wonderland,2020-02-04 14:50:04,30
Alice in Wonderland,2020-02-04 14:55:05,30
Alice in Wonderland,2020-02-04 15:00:07,30
Alice in Wonderland,2020-02-04 15:05:05,30
Alice in Wonderland,2020-02-04 15:10:04,30
Alice in Wonderland,2020-02-04 15:15:06,30
Alice in Wonderland,2020-02-04 15:20:04,30
Alice in Wonderland,2020-02-04 15:25:04,30
Alice in Wonderland,2020-02-04 15:30:06,30
Alice in Wonderland,2020-02-04 15:35:04,30
Alice in Wonderland,2020-02-04 15:40:07,30
Alice in Wonderland,2020-02-04 15:45:03,30
Alice in Wonderland,2020-02-04 15:50:07,30
Alice in Wonderland,2020-02-04 15:55:03,20
Alice in Wonderland,2020-02-04 16:00:05,20
Alice in Wonderland,2020-02-04 16:05:05,20
Alice in Wonderland,2020-02-04 16:10:05,25
Alice in Wonderland,2020-02-04 16:15:04,25
Alice in Wonderland,2020-02-04 16:20:07,25
Alice in Wonderland,2020-02-04 16:25:04,25
Alice in Wonderland,2020-02-04 16:30:05,25
Alice in Wonderland,2020-02-04 16:35:04,25
Alice in Wonderland,2020-02-04 16:40:05,25
Alice in Wonderland,2020-02-04 16:45:04,25
Alice in Wonderland,2020-02-04 16:50:04,25
Alice in Wonderland,2020-02-04 16:55:04,25
Alice in Wonderland,2020-02-04 17:00:05,25
Alice in Wonderland,2020-02-04 17:05:05,25
Alice in Wonderland,2020-02-04 17:10:04,25
Alice in Wonderland,2020-02-04 17:15:04,25
Alice in Wonderland,2020-02-04 17:20:04,25
Alice in Wonderland,2020-02-04 17:25:07,25
Alice in Wonderland,2020-02-04 17:30:05,25
Alice in Wonderland,2020-02-04 17:35:05,25
Alice in Wonderland,2020-02-04 17:40:07,25
Alice in Wonderland,2020-02-04 17:45:05,25
Alice in Wonderland,2020-02-04 17:50:05,25
Alice in Wonderland,2020-02-04 17:55:03,25
Alice in Wonderland,2020-02-04 18:00:06,25
Alice in Wonderland,2020-02-04 18:05:03,25
Alice in Wonderland,2020-02-04 18:10:04,25
Alice in Wonderland,2020-02-04 18:15:05,25
Alice in Wonderland,2020-02-04 18:20:05,25
Alice in Wonderland,2020-02-04 18:25:03,25
Alice in Wonderland,2020-02-04 19:05:06,25
Alice in Wonderland,2020-02-04 19:10:10,25
Alice in Wonderland,2020-02-04 19:15:05,25
Alice in Wonderland,2020-02-04 19:20:06,25
Alice in Wonderland,2020-02-04 19:25:03,25
Alice in Wonderland,2020-02-04 19:30:06,25
Alice in Wonderland,2020-02-04 19:35:04,25
Alice in Wonderland,2020-02-04 19:40:08,25
Alice in Wonderland,2020-02-04 19:45:04,25
Alice in Wonderland,2020-02-04 19:50:05,25
Alice in Wonderland,2020-02-04 19:55:03,25
Alice in Wonderland,2020-02-04 20:00:06,25
Alice in Wonderland,2020-02-04 20:05:06,25
Alice in Wonderland,2020-02-04 20:15:04,25
Alice in Wonderland,2020-02-04 20:20:05,25
Alice in Wonderland,2020-02-04 20:25:03,25
Alice in Wonderland,2020-02-04 20:30:04,25
Alice in Wonderland,2020-02-04 20:35:04,25
Alice in Wonderland,2020-02-04 20:40:09,25
Alice in Wonderland,2020-02-04 20:45:03,25
Alice in Wonderland,2020-02-04 20:50:04,25
Alice in Wonderland,2020-02-04 20:55:04,25
Alice in Wonderland,2020-02-04 21:00:11,25
Alice in Wonderland,2020-02-05 09:05:03,5
Alice in Wonderland,2020-02-05 09:10:07,15
Alice in Wonderland,2020-02-05 09:15:04,25
Alice in Wonderland,2020-02-05 09:20:06,25
Alice in Wonderland,2020-02-05 09:25:03,25
Alice in Wonderland,2020-02-05 09:30:06,25
Alice in Wonderland,2020-02-05 09:35:03,25
Alice in Wonderland,2020-02-05 09:40:05,20
Alice in Wonderland,2020-02-05 09:45:03,20
Alice in Wonderland,2020-02-05 09:50:07,20
Alice in Wonderland,2020-02-05 09:55:03,20
Alice in Wonderland,2020-02-05 10:00:05,20
Alice in Wonderland,2020-02-05 10:05:05,20
Alice in Wonderland,2020-02-05 10:10:03,20
Alice in Wonderland,2020-02-05 10:15:06,20
Alice in Wonderland,2020-02-05 10:20:04,20
Alice in Wonderland,2020-02-05 10:25:04,20
Alice in Wonderland,2020-02-05 10:35:05,20
Alice in Wonderland,2020-02-05 10:40:06,20
Alice in Wonderland,2020-02-05 10:45:04,20
Alice in Wonderland,2020-02-05 10:50:05,20
Alice in Wonderland,2020-02-05 10:55:03,20
Alice in Wonderland,2020-02-05 11:00:05,20
Alice in Wonderland,2020-02-05 11:05:04,20
Alice in Wonderland,2020-02-05 11:10:05,20
Alice in Wonderland,2020-02-05 11:15:04,20
Alice in Wonderland,2020-02-05 11:20:07,20
Alice in Wonderland,2020-02-05 11:25:04,20
Alice in Wonderland,2020-02-05 11:30:06,20
Alice in Wonderland,2020-02-05 11:35:04,20
Alice in Wonderland,2020-02-05 11:40:06,20
Alice in Wonderland,2020-02-05 11:45:04,20
Alice in Wonderland,2020-02-05 11:50:07,20
Alice in Wonderland,2020-02-05 11:55:04,20
Alice in Wonderland,2020-02-05 12:00:07,20
Alice in Wonderland,2020-02-05 12:05:05,20
Alice in Wonderland,2020-02-05 12:10:04,20
Alice in Wonderland,2020-02-05 12:15:04,20
Alice in Wonderland,2020-02-05 12:20:05,20
Alice in Wonderland,2020-02-05 12:25:04,20
Alice in Wonderland,2020-02-05 12:30:05,20
Alice in Wonderland,2020-02-05 12:35:04,40
Alice in Wonderland,2020-02-05 12:40:05,40
Alice in Wonderland,2020-02-05 12:45:04,40
Alice in Wonderland,2020-02-05 12:50:06,40
Alice in Wonderland,2020-02-05 12:55:03,40
Alice in Wonderland,2020-02-05 13:00:07,40
Alice in Wonderland,2020-02-05 13:05:03,40
Alice in Wonderland,2020-02-05 13:10:06,40
Alice in Wonderland,2020-02-05 13:15:04,40
Alice in Wonderland,2020-02-05 13:20:05,15
Alice in Wonderland,2020-02-05 13:25:05,15
Alice in Wonderland,2020-02-05 13:30:07,15
Alice in Wonderland,2020-02-05 13:35:04,15
Alice in Wonderland,2020-02-05 13:40:06,15
Alice in Wonderland,2020-02-05 13:45:05,15
Alice in Wonderland,2020-02-05 13:50:06,15
Alice in Wonderland,2020-02-05 13:55:03,25
Alice in Wonderland,2020-02-05 14:00:05,25
Alice in Wonderland,2020-02-05 14:05:06,25
Alice in Wonderland,2020-02-05 14:10:07,25
Alice in Wonderland,2020-02-05 14:15:04,25
Alice in Wonderland,2020-02-05 14:20:08,25
Alice in Wonderland,2020-02-05 14:25:04,25
Alice in Wonderland,2020-02-05 14:30:06,25
Alice in Wonderland,2020-02-05 14:35:04,25
Alice in Wonderland,2020-02-05 14:40:06,25
Alice in Wonderland,2020-02-05 14:45:03,25
Alice in Wonderland,2020-02-05 14:50:08,25
Alice in Wonderland,2020-02-05 14:55:03,25
Alice in Wonderland,2020-02-05 15:00:06,25
Alice in Wonderland,2020-02-05 15:05:03,25
Alice in Wonderland,2020-02-05 15:10:06,25
Alice in Wonderland,2020-02-05 15:15:06,25
Alice in Wonderland,2020-02-05 15:20:04,25
Alice in Wonderland,2020-02-05 15:25:04,25
Alice in Wonderland,2020-02-05 15:30:04,25
Alice in Wonderland,2020-02-05 15:35:04,25
Alice in Wonderland,2020-02-05 15:40:04,25
Alice in Wonderland,2020-02-05 15:45:03,25
Alice in Wonderland,2020-02-05 15:50:05,15
Alice in Wonderland,2020-02-05 15:55:04,15
Alice in Wonderland,2020-02-05 16:00:06,15
Alice in Wonderland,2020-02-05 16:05:04,15
Alice in Wonderland,2020-02-05 16:10:05,15
Alice in Wonderland,2020-02-05 16:15:04,15
Alice in Wonderland,2020-02-05 16:20:04,15
Alice in Wonderland,2020-02-05 16:25:04,15
Alice in Wonderland,2020-02-05 16:30:04,25
Alice in Wonderland,2020-02-05 16:35:04,25
Alice in Wonderland,2020-02-05 16:40:04,25
Alice in Wonderland,2020-02-05 16:45:06,25
Alice in Wonderland,2020-02-05 16:50:04,25
Alice in Wonderland,2020-02-05 16:55:03,25
Alice in Wonderland,2020-02-05 17:00:07,25
Alice in Wonderland,2020-02-05 17:05:06,25
Alice in Wonderland,2020-02-05 17:10:04,25
Alice in Wonderland,2020-02-05 17:15:04,25
Alice in Wonderland,2020-02-05 17:20:04,25
Alice in Wonderland,2020-02-05 17:25:04,25
Alice in Wonderland,2020-02-05 17:30:05,25
Alice in Wonderland,2020-02-05 17:35:05,25
Alice in Wonderland,2020-02-05 17:40:04,25
Alice in Wonderland,2020-02-05 17:45:06,25
Alice in Wonderland,2020-02-05 17:50:04,25
Alice in Wonderland,2020-02-05 17:55:40,25
Alice in Wonderland,2020-02-05 18:00:07,25
Alice in Wonderland,2020-02-05 18:05:03,25
Alice in Wonderland,2020-02-05 18:10:25,25
Alice in Wonderland,2020-02-05 18:15:04,25
Alice in Wonderland,2020-02-05 18:20:04,25
Alice in Wonderland,2020-02-05 18:25:03,25
Alice in Wonderland,2020-02-05 18:30:04,25
Alice in Wonderland,2020-02-05 18:35:04,25
Alice in Wonderland,2020-02-05 18:40:04,25
Alice in Wonderland,2020-02-05 18:45:04,25
Alice in Wonderland,2020-02-05 18:50:04,25
Alice in Wonderland,2020-02-05 18:55:04,25
Alice in Wonderland,2020-02-05 19:00:07,25
Alice in Wonderland,2020-02-05 19:05:04,25
Alice in Wonderland,2020-02-05 19:10:05,25
Alice in Wonderland,2020-02-05 19:15:04,25
Alice in Wonderland,2020-02-05 19:20:03,20
Alice in Wonderland,2020-02-05 19:25:04,20
Alice in Wonderland,2020-02-05 19:30:04,20
Alice in Wonderland,2020-02-05 19:35:04,20
Alice in Wonderland,2020-02-05 19:40:06,20
Alice in Wonderland,2020-02-05 19:45:04,20
Alice in Wonderland,2020-02-05 19:50:05,20
Alice in Wonderland,2020-02-05 19:55:05,20
Alice in Wonderland,2020-02-05 20:00:06,20
Alice in Wonderland,2020-02-05 20:05:03,20
Alice in Wonderland,2020-02-05 20:10:04,20
Alice in Wonderland,2020-02-05 20:35:03,20
Alice in Wonderland,2020-02-05 20:40:04,20
Alice in Wonderland,2020-02-05 20:45:04,20
Alice in Wonderland,2020-02-05 20:50:05,20
Alice in Wonderland,2020-02-05 20:55:04,20
Alice in Wonderland,2020-02-05 21:00:09,20
Alice in Wonderland,2020-02-06 08:05:05,5
Alice in Wonderland,2020-02-06 08:10:04,5
Alice in Wonderland,2020-02-06 08:15:04,5
Alice in Wonderland,2020-02-06 08:20:03,5
Alice in Wonderland,2020-02-06 08:25:07,15
Alice in Wonderland,2020-02-06 08:30:04,15
Alice in Wonderland,2020-02-06 08:35:06,25
Alice in Wonderland,2020-02-06 08:40:04,25
Alice in Wonderland,2020-02-06 08:45:05,30
Alice in Wonderland,2020-02-06 08:50:04,30
Alice in Wonderland,2020-02-06 08:55:03,30
Alice in Wonderland,2020-02-06 09:00:06,30
Alice in Wonderland,2020-02-06 09:05:04,30
Alice in Wonderland,2020-02-06 09:10:05,30
Alice in Wonderland,2020-02-06 09:15:06,30
Alice in Wonderland,2020-02-06 09:20:04,30
Alice in Wonderland,2020-02-06 09:25:05,20
Alice in Wonderland,2020-02-06 09:30:05,25
Alice in Wonderland,2020-02-06 09:35:06,25
Alice in Wonderland,2020-02-06 09:40:05,25
Alice in Wonderland,2020-02-06 09:45:04,25
Alice in Wonderland,2020-02-06 09:50:04,25
Alice in Wonderland,2020-02-06 09:55:05,25
Alice in Wonderland,2020-02-06 10:00:05,25
Alice in Wonderland,2020-02-06 10:05:05,25
Alice in Wonderland,2020-02-06 10:10:05,25
Alice in Wonderland,2020-02-06 10:15:06,25
Alice in Wonderland,2020-02-06 10:20:04,25
Alice in Wonderland,2020-02-06 10:25:04,25
Alice in Wonderland,2020-02-06 10:35:04,25
Alice in Wonderland,2020-02-06 10:40:05,20
Alice in Wonderland,2020-02-06 10:45:04,20
Alice in Wonderland,2020-02-06 10:50:04,20
Alice in Wonderland,2020-02-06 10:55:03,20
Alice in Wonderland,2020-02-06 11:00:05,20
Alice in Wonderland,2020-02-06 11:05:04,20
Alice in Wonderland,2020-02-06 11:10:11,20
Alice in Wonderland,2020-02-06 11:15:04,20
Alice in Wonderland,2020-02-06 11:20:05,20
Alice in Wonderland,2020-02-06 11:25:03,25
Alice in Wonderland,2020-02-06 11:30:05,25
Alice in Wonderland,2020-02-06 11:35:04,25
Alice in Wonderland,2020-02-06 11:40:05,25
Alice in Wonderland,2020-02-06 11:45:03,25
Alice in Wonderland,2020-02-06 11:50:05,25
Alice in Wonderland,2020-02-06 11:55:04,25
Alice in Wonderland,2020-02-06 12:00:05,25
Alice in Wonderland,2020-02-06 12:05:04,25
Alice in Wonderland,2020-02-06 12:10:04,25
Alice in Wonderland,2020-02-06 12:15:04,25
Alice in Wonderland,2020-02-06 12:20:05,25
Alice in Wonderland,2020-02-06 12:25:04,25
Alice in Wonderland,2020-02-06 12:30:07,25
Alice in Wonderland,2020-02-06 12:35:05,25
Alice in Wonderland,2020-02-06 12:40:06,25
Alice in Wonderland,2020-02-06 12:45:03,25
Alice in Wonderland,2020-02-06 12:50:05,25
Alice in Wonderland,2020-02-06 12:55:04,25
Alice in Wonderland,2020-02-06 13:00:09,25
Alice in Wonderland,2020-02-06 13:05:05,25
Alice in Wonderland,2020-02-06 13:10:05,25
Alice in Wonderland,2020-02-06 13:15:04,25
Alice in Wonderland,2020-02-06 13:20:05,25
Alice in Wonderland,2020-02-06 13:25:05,25
Alice in Wonderland,2020-02-06 13:30:05,25
Alice in Wonderland,2020-02-06 13:35:05,25
Alice in Wonderland,2020-02-06 13:40:04,25
Alice in Wonderland,2020-02-06 13:45:06,25
Alice in Wonderland,2020-02-06 13:50:05,25
Alice in Wonderland,2020-02-06 13:55:04,25
Alice in Wonderland,2020-02-06 14:00:05,30
Alice in Wonderland,2020-02-06 14:05:05,30
Alice in Wonderland,2020-02-06 14:10:05,30
Alice in Wonderland,2020-02-06 14:15:05,30
Alice in Wonderland,2020-02-06 14:20:07,30
Alice in Wonderland,2020-02-06 14:25:06,30
Alice in Wonderland,2020-02-06 14:30:04,30
Alice in Wonderland,2020-02-06 14:35:04,30
Alice in Wonderland,2020-02-06 14:45:04,20
Alice in Wonderland,2020-02-06 14:55:05,20
Alice in Wonderland,2020-02-06 15:00:07,20
Alice in Wonderland,2020-02-06 15:05:06,20
Alice in Wonderland,2020-02-06 15:10:05,20
Alice in Wonderland,2020-02-06 15:15:06,20
Alice in Wonderland,2020-02-06 15:20:04,20
Alice in Wonderland,2020-02-06 15:25:05,20
Alice in Wonderland,2020-02-06 15:30:05,20
Alice in Wonderland,2020-02-06 15:35:04,20
Alice in Wonderland,2020-02-06 15:40:04,20
Alice in Wonderland,2020-02-06 15:45:04,20
Alice in Wonderland,2020-02-06 15:50:05,20
Alice in Wonderland,2020-02-06 15:55:07,20
Alice in Wonderland,2020-02-06 16:00:04,20
Alice in Wonderland,2020-02-06 16:05:05,20
Alice in Wonderland,2020-02-06 16:10:04,20
Alice in Wonderland,2020-02-06 16:15:05,20
Alice in Wonderland,2020-02-06 16:20:04,35
Alice in Wonderland,2020-02-06 16:25:04,35
Alice in Wonderland,2020-02-06 16:30:05,35
Alice in Wonderland,2020-02-06 16:35:06,35
Alice in Wonderland,2020-02-06 16:40:04,35
Alice in Wonderland,2020-02-06 16:45:04,35
Alice in Wonderland,2020-02-06 16:50:04,35
Alice in Wonderland,2020-02-06 16:55:04,35
Alice in Wonderland,2020-02-06 17:00:06,35
Alice in Wonderland,2020-02-06 17:05:05,35
Alice in Wonderland,2020-02-06 17:10:06,35
Alice in Wonderland,2020-02-06 17:15:04,35
Alice in Wonderland,2020-02-06 17:20:06,35
Alice in Wonderland,2020-02-06 17:25:06,35
Alice in Wonderland,2020-02-06 17:30:08,35
Alice in Wonderland,2020-02-06 17:35:04,25
Alice in Wonderland,2020-02-06 17:40:05,25
Alice in Wonderland,2020-02-06 17:45:04,25
Alice in Wonderland,2020-02-06 17:50:05,25
Alice in Wonderland,2020-02-06 17:55:04,25
Alice in Wonderland,2020-02-06 18:00:05,25
Alice in Wonderland,2020-02-06 18:05:04,25
Alice in Wonderland,2020-02-06 18:10:06,25
Alice in Wonderland,2020-02-06 18:15:04,25
Alice in Wonderland,2020-02-06 18:20:05,25
Alice in Wonderland,2020-02-06 18:25:05,25
Alice in Wonderland,2020-02-06 18:30:04,25
Alice in Wonderland,2020-02-06 18:35:04,25
Alice in Wonderland,2020-02-06 18:40:04,25
Alice in Wonderland,2020-02-06 18:48:30,25
Alice in Wonderland,2020-02-06 18:50:04,25
Alice in Wonderland,2020-02-06 18:55:04,25
Alice in Wonderland,2020-02-06 19:00:04,25
Alice in Wonderland,2020-02-06 19:10:04,25
Alice in Wonderland,2020-02-06 19:15:06,25
Alice in Wonderland,2020-02-06 19:20:04,20
Alice in Wonderland,2020-02-06 19:25:06,20
Alice in Wonderland,2020-02-06 19:30:04,20
Alice in Wonderland,2020-02-06 19:35:05,20
Alice in Wonderland,2020-02-06 19:40:06,20
Alice in Wonderland,2020-02-06 19:45:04,20
Alice in Wonderland,2020-02-06 19:50:04,20
Alice in Wonderland,2020-02-06 19:55:04,20
Alice in Wonderland,2020-02-06 20:00:07,20
Alice in Wonderland,2020-02-06 20:05:04,20
Alice in Wonderland,2020-02-06 20:10:04,20
Alice in Wonderland,2020-02-06 20:15:05,20
Alice in Wonderland,2020-02-06 20:20:04,20
Alice in Wonderland,2020-02-06 20:25:04,20
Alice in Wonderland,2020-02-06 20:30:05,20
Alice in Wonderland,2020-02-06 20:35:06,20
Alice in Wonderland,2020-02-06 20:40:04,20
Alice in Wonderland,2020-02-06 20:45:05,20
Alice in Wonderland,2020-02-06 20:50:04,20
Alice in Wonderland,2020-02-06 20:55:04,20
Alice in Wonderland,2020-02-06 21:00:09,20
Alice in Wonderland,2020-02-06 21:05:05,20
Alice in Wonderland,2020-02-06 21:10:05,20
Alice in Wonderland,2020-02-06 21:15:05,20
Alice in Wonderland,2020-02-06 21:20:06,20
Alice in Wonderland,2020-02-06 21:25:04,20
Alice in Wonderland,2020-02-06 21:30:05,20
Alice in Wonderland,2020-02-06 21:35:04,20
Alice in Wonderland,2020-02-06 21:40:05,20
Alice in Wonderland,2020-02-06 21:45:05,20
Alice in Wonderland,2020-02-06 21:50:04,20
Alice in Wonderland,2020-02-06 21:55:04,20
Alice in Wonderland,2020-02-06 22:00:07,20
Alice in Wonderland,2020-02-07 08:05:03,5
Alice in Wonderland,2020-02-07 08:10:03,5
Alice in Wonderland,2020-02-07 08:15:07,5
Alice in Wonderland,2020-02-07 08:20:04,15
Alice in Wonderland,2020-02-07 08:25:04,15
Alice in Wonderland,2020-02-07 08:30:05,15
Alice in Wonderland,2020-02-07 08:35:05,15
Alice in Wonderland,2020-02-07 08:40:05,15
Alice in Wonderland,2020-02-07 08:45:04,15
Alice in Wonderland,2020-02-07 08:50:06,15
Alice in Wonderland,2020-02-07 08:55:03,20
Alice in Wonderland,2020-02-07 09:00:06,20
Alice in Wonderland,2020-02-07 09:05:04,20
Alice in Wonderland,2020-02-07 09:10:04,20
Alice in Wonderland,2020-02-07 09:15:04,20
Alice in Wonderland,2020-02-07 09:20:05,15
Alice in Wonderland,2020-02-07 09:25:04,15
Alice in Wonderland,2020-02-07 09:35:03,15
Alice in Wonderland,2020-02-07 09:40:04,15
Alice in Wonderland,2020-02-07 09:50:08,20
Alice in Wonderland,2020-02-07 09:55:04,20
Alice in Wonderland,2020-02-07 10:00:05,20
Alice in Wonderland,2020-02-07 10:05:04,20
Alice in Wonderland,2020-02-07 10:10:05,20
Alice in Wonderland,2020-02-07 10:15:04,20
Alice in Wonderland,2020-02-07 10:20:06,20
Alice in Wonderland,2020-02-07 10:25:04,35
Alice in Wonderland,2020-02-07 10:30:06,35
Alice in Wonderland,2020-02-07 10:35:04,35
Alice in Wonderland,2020-02-07 10:40:07,20
Alice in Wonderland,2020-02-07 10:45:03,20
Alice in Wonderland,2020-02-07 10:50:06,20
Alice in Wonderland,2020-02-07 10:55:04,20
Alice in Wonderland,2020-02-07 11:00:07,20
Alice in Wonderland,2020-02-07 11:05:07,20
Alice in Wonderland,2020-02-07 11:10:06,20
Alice in Wonderland,2020-02-07 11:15:03,20
Alice in Wonderland,2020-02-07 11:20:04,20
Alice in Wonderland,2020-02-07 11:25:05,20
Alice in Wonderland,2020-02-07 11:30:05,20
Alice in Wonderland,2020-02-07 11:35:05,20
Alice in Wonderland,2020-02-07 11:40:05,20
Alice in Wonderland,2020-02-07 11:45:03,20
Alice in Wonderland,2020-02-07 11:50:05,20
Alice in Wonderland,2020-02-07 11:55:05,25
Alice in Wonderland,2020-02-07 12:00:06,25
Alice in Wonderland,2020-02-07 12:05:05,25
Alice in Wonderland,2020-02-07 12:10:05,25
Alice in Wonderland,2020-02-07 12:15:04,25
Alice in Wonderland,2020-02-07 12:20:06,15
Alice in Wonderland,2020-02-07 12:25:04,15
Alice in Wonderland,2020-02-07 12:30:05,15
Alice in Wonderland,2020-02-07 12:35:05,15
Alice in Wonderland,2020-02-07 12:40:04,15
Alice in Wonderland,2020-02-07 12:45:04,15
Alice in Wonderland,2020-02-07 12:50:06,25
Alice in Wonderland,2020-02-07 12:55:04,25
Alice in Wonderland,2020-02-07 13:00:05,25
Alice in Wonderland,2020-02-07 13:05:07,30
Alice in Wonderland,2020-02-07 13:10:04,30
Alice in Wonderland,2020-02-07 13:15:05,30
Alice in Wonderland,2020-02-07 13:20:06,30
Alice in Wonderland,2020-02-07 13:25:04,30
Alice in Wonderland,2020-02-07 13:30:06,30
Alice in Wonderland,2020-02-07 13:35:04,30
Alice in Wonderland,2020-02-07 13:40:05,30
Alice in Wonderland,2020-02-07 13:45:04,30
Alice in Wonderland,2020-02-07 13:50:05,30
Alice in Wonderland,2020-02-07 13:55:05,30
Alice in Wonderland,2020-02-07 14:00:09,30
Alice in Wonderland,2020-02-07 14:05:04,20
Alice in Wonderland,2020-02-07 14:10:05,20
Alice in Wonderland,2020-02-07 14:15:04,20
Alice in Wonderland,2020-02-07 14:20:05,20
Alice in Wonderland,2020-02-07 14:25:03,20
Alice in Wonderland,2020-02-07 14:30:04,20
Alice in Wonderland,2020-02-07 14:35:05,20
Alice in Wonderland,2020-02-07 14:40:07,20
Alice in Wonderland,2020-02-07 14:45:04,20
Alice in Wonderland,2020-02-07 14:50:05,20
Alice in Wonderland,2020-02-07 14:55:04,20
Alice in Wonderland,2020-02-07 15:00:07,20
Alice in Wonderland,2020-02-07 15:05:04,20
Alice in Wonderland,2020-02-07 15:10:05,20
Alice in Wonderland,2020-02-07 15:15:07,20
Alice in Wonderland,2020-02-07 15:20:04,20
Alice in Wonderland,2020-02-07 15:25:04,20
Alice in Wonderland,2020-02-07 15:30:04,20
Alice in Wonderland,2020-02-07 15:35:06,20
Alice in Wonderland,2020-02-07 15:40:05,20
Alice in Wonderland,2020-02-07 15:45:04,20
Alice in Wonderland,2020-02-07 15:50:06,20
Alice in Wonderland,2020-02-07 15:55:03,20
Alice in Wonderland,2020-02-07 16:00:05,20
Alice in Wonderland,2020-02-07 16:05:06,20
Alice in Wonderland,2020-02-07 16:10:04,20
Alice in Wonderland,2020-02-07 16:15:06,20
