,Datetime,Waiting Time
489,2019-02-17 16:21:07,5.0
490,2019-02-17 16:27:07,5.0
491,2019-02-17 16:35:06,5.0
492,2019-02-17 16:42:07,5.0
493,2019-02-17 16:49:07,5.0
494,2019-02-17 16:56:07,5.0
495,2019-02-17 17:00:13,5.0
496,2019-02-17 17:07:07,5.0
497,2019-02-17 17:14:07,5.0
498,2019-02-17 17:21:06,5.0
499,2019-02-17 17:27:07,5.0
500,2019-02-17 17:35:06,5.0
501,2019-02-17 17:42:51,5.0
502,2019-02-17 17:49:07,5.0
503,2019-02-17 17:56:07,5.0
504,2019-02-17 18:00:10,5.0
505,2019-03-17 13:14:07,5.0
506,2019-03-17 13:21:07,5.0
507,2019-03-17 13:27:07,5.0
508,2019-03-17 13:35:07,5.0
509,2019-03-17 13:42:07,5.0
510,2019-03-17 13:49:06,5.0
511,2019-03-17 13:56:09,5.0
512,2019-03-17 14:00:14,5.0
513,2019-03-17 14:07:06,5.0
514,2019-03-17 14:14:12,5.0
515,2019-03-17 14:21:10,5.0
516,2019-03-17 14:27:07,5.0
517,2019-03-17 14:35:08,5.0
518,2019-03-17 14:42:07,5.0
519,2019-03-17 14:49:08,5.0
520,2019-03-17 14:56:13,5.0
521,2019-03-17 15:00:12,5.0
522,2019-03-17 15:07:06,5.0
523,2019-03-17 15:14:07,5.0
524,2019-03-17 15:21:11,5.0
525,2019-03-17 15:27:07,5.0
526,2019-03-17 15:35:07,5.0
527,2019-03-17 15:42:08,5.0
528,2019-03-17 15:49:06,5.0
529,2019-03-17 15:56:06,5.0
530,2019-03-17 16:00:20,5.0
531,2019-03-17 16:07:10,5.0
532,2019-03-17 16:14:06,5.0
533,2019-03-17 16:21:08,5.0
534,2019-03-17 16:27:06,5.0
535,2019-03-17 16:35:10,5.0
536,2019-03-17 16:42:11,5.0
537,2019-03-17 16:49:06,5.0
538,2019-03-17 16:56:12,5.0
539,2019-03-17 17:00:11,5.0
540,2019-03-17 17:07:09,5.0
541,2019-03-17 17:14:14,5.0
542,2019-03-17 17:21:07,5.0
543,2019-03-17 17:27:08,5.0
544,2019-03-17 17:35:06,5.0
545,2019-03-17 17:42:07,5.0
546,2019-03-17 17:49:06,5.0
547,2019-03-17 17:56:06,5.0
548,2019-03-17 18:00:12,5.0
